osm_id,osm_type,name,operator,street,city,state,zip,country,lat,lon,building,telecom,man_made,start_date,power,tags_raw,opening_year,opening_year_method,opening_year_confidence
1276373853,way,Apple,Apple Inc.,,,,,,44.2857556,-120.8699219,industrial,data_center,,,,"{""building"": ""industrial"", ""name"": ""Apple"", ""operator"": ""Apple Inc."", ""operator:wikidata"": ""Q312"", ""telecom"": ""data_center""}",,not_found,none
1276518679,way,Amazon IAD214,Amazon Web Services,22760 Pacific Boulevard,Sterling,VA,20166,,38.9865317,-77.4351775,data_center,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22760"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Pacific Boulevard"", ""building"": ""data_center"", ""name"": ""Amazon IAD214"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD214"", ""telecom"": ""data_center""}",,not_found,none
1276518684,way,Aligned IAD03,Aligned,,,,,,38.9886354,-77.4407776,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Aligned IAD03"", ""operator"": ""Aligned"", ""ref"": ""IAD03"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/aligned-iad03,medium
1276518687,way,Digital Realty IAD55,Digital Realty,22515 Fitness Court,Sterling,VA,20166,,38.9921932,-77.4339218,data_center,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22515"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Fitness Court"", ""building"": ""data_center"", ""name"": ""Digital Realty IAD55"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""IAD55"", ""telecom"": ""data_center""}",2015.0,baxtel:/data-center/digital-realty-iad55,medium
1278541792,way,Involta-Akron,,,,,,,41.0573837,-81.5219276,industrial,data_center,,,,"{""building"": ""industrial"", ""name"": ""Involta-Akron"", ""telecom"": ""data_center""}",,not_found,none
1280340212,way,Amazon Web Services,Amazon Web Services,,,,,,38.9473737,-77.5202381,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280340213,way,Amazon Web Services,Amazon Web Services,,,,,,38.9835846,-77.4175152,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280340214,way,Amazon Web Services,Amazon Web Services,14495 John Marshall Highway,Gainesville,VA,20155,,38.8028836,-77.6221217,yes,data_center,,,,"{""addr:city"": ""Gainesville"", ""addr:housenumber"": ""14495"", ""addr:postcode"": ""20155"", ""addr:state"": ""VA"", ""addr:street"": ""John Marshall Highway"", ""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""source"": ""esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}",,not_found,none
1280340215,way,Amazon Web Services,Amazon Web Services,,,,,,38.745134,-77.5331012,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280340216,way,Amazon Web Services,Amazon Web Services,,,,,,38.8145928,-77.6543195,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280340217,way,Amazon Web Services,Amazon Web Services,,,,,,38.8169707,-77.6521528,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280344148,way,Amazon Web Services,Amazon Web Services,,,,,,40.1341815,-83.2158409,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
1280344149,way,Amazon Web Services,Amazon Web Services,34840 Wanapa Road,Umatilla,OR,97882,,45.9205877,-119.228851,industrial,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34840"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344150,way,Amazon Web Services,Amazon Web Services,34850 Wanapa Road,Umatilla,OR,97882,,45.9205816,-119.2270106,industrial,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34850"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344151,way,Amazon Web Services,Amazon Web Services,Wanapa Road,Umatilla,OR,97882,,45.919529,-119.2261389,data_center,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""data_center"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344153,way,Amazon Web Services,Amazon Web Services,80939 Powerline Road,Umatilla,OR,97882,,45.8825252,-119.3416566,industrial,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:housenumber"": ""80939"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Powerline Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344154,way,Amazon Web Services,Amazon Web Services,75254 Gar Swanson Drive,Boardman,OR,97818,,45.8622482,-119.6051279,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:housenumber"": ""75254"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX112"", ""telecom"": ""data_center""}",,not_found,none
1280344155,way,Amazon Web Services,Amazon Web Services,Gar Swanson Drive,Boardman,OR,97818,,45.8580437,-119.604851,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344156,way,Amazon Web Services,Amazon Web Services,Rippee Road,Boardman,OR,97818,,45.8406847,-119.6513096,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Rippee Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1280344157,way,Amazon Web Services,Amazon Web Services,Bombing Range Road,Boardman,OR,97818,,45.8199301,-119.6320855,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Bombing Range Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
1281982556,way,"Google Lockbourne, OH",Google,,,,,,39.8484523,-82.9963927,,data_center,,,,"{""landuse"": ""construction"", ""name"": ""Google Lockbourne, OH"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",2024.0,baxtel:/data-center/google-lockbourne-oh,medium
1281982572,way,Amazon New Albany: Jug and Beach Road,,,,,,,40.0990767,-82.7515054,,data_center,,,,"{""landuse"": ""construction"", ""name"": ""Amazon New Albany: Jug and Beach Road"", ""telecom"": ""data_center""}",2008.0,baxtel:/data-center/amazon-2570-beech-road,medium
1282332209,way,UPS Data Center,,1865 McFarland Parkway,Alpharetta,GA,30005,,34.1033836,-84.2149701,industrial,data_center,,,,"{""addr:city"": ""Alpharetta"", ""addr:housenumber"": ""1865"", ""addr:postcode"": ""30005"", ""addr:state"": ""GA"", ""addr:street"": ""McFarland Parkway"", ""building"": ""industrial"", ""building:levels"": ""1"", ""name"": ""UPS Data Center"", ""telecom"": ""data_center""}",,not_found,none
1282875386,way,MineOne Wyoming Data Center,MineOne,,,,,,41.1249898,-104.8948491,,data_center,,,,"{""industrial"": ""telecommunication"", ""landuse"": ""industrial"", ""name"": ""MineOne Wyoming Data Center"", ""operator"": ""MineOne"", ""telecom"": ""data_center""}",,not_found,none
1283698132,way,Iron Mountain VA-3,Iron Mountain,,,,,,38.7755471,-77.5451498,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Iron Mountain VA-3"", ""operator"": ""Iron Mountain"", ""operator:wikidata"": ""Q1673079"", ""ref"": ""VA-3"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/iron-mountain-va-3,medium
1283734104,way,Microsoft,Microsoft,45 South Bullard Avenue,Goodyear,AZ,85338,,33.4463027,-112.3738867,yes,data_center,,,,"{""addr:city"": ""Goodyear"", ""addr:housenumber"": ""45"", ""addr:postcode"": ""85338"", ""addr:state"": ""AZ"", ""addr:street"": ""South Bullard Avenue"", ""building"": ""yes"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""source"": ""esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}",2022.0,baxtel:/data-center/microsoft-goodyear-campus,medium
1287260553,way,Google,Google,,,,,,38.7744375,-77.5856183,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",,not_found,none
1287260554,way,Amazon Web Services,Amazon Web Services,14475 John Marshall Highway,Gainesville,VA,20155,,38.801862,-77.621212,yes,data_center,,,,"{""addr:city"": ""Gainesville"", ""addr:housenumber"": ""14475"", ""addr:postcode"": ""20155"", ""addr:state"": ""VA"", ""addr:street"": ""John Marshall Highway"", ""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""source"": ""esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}",,not_found,none
1287260555,way,Amazon Web Services,Amazon Web Services,14455 John Marshall Highway,Gainesville,VA,20155,,38.8012504,-77.6204762,yes,data_center,,,,"{""addr:city"": ""Gainesville"", ""addr:housenumber"": ""14455"", ""addr:postcode"": ""20155"", ""addr:state"": ""VA"", ""addr:street"": ""John Marshall Highway"", ""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""source"": ""esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}",,not_found,none
1287260556,way,Iron Mountain VA-4,Iron Mountain,,,,,,38.7744146,-77.54223,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Iron Mountain VA-4"", ""operator"": ""Iron Mountain"", ""operator:wikidata"": ""Q1673079"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/iron-mountain-va-4,medium
1287260557,way,Iron Mountain VA-5,Iron Mountain,,,,,,38.773028,-77.5411854,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Iron Mountain VA-5"", ""operator"": ""Iron Mountain"", ""operator:wikidata"": ""Q1673079"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/iron-mountain-va-5,medium
1287260558,way,QTS Manassas DC2,Quality Technology Services,,,,,,38.7531664,-77.5108824,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""QTS Manassas DC2"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
1287260559,way,,,,,,,,38.7589306,-77.5166938,data_center,data_center,,,,"{""building"": ""data_center"", ""telecom"": ""data_center""}",,not_found,none
1287260560,way,Google,Google,,,,,,41.1736261,-95.7921884,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",,not_found,none
1287260561,way,Google,Google,,,,,,41.1736283,-95.7886606,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",,not_found,none
1292169104,way,T5@Cleveland,T5 Data Centers,,,,,,41.4430567,-81.803445,,data_center,,,,"{""landuse"": ""industrial"", ""name"": ""T5@Cleveland"", ""operator"": ""T5 Data Centers"", ""operator:wikidata"": ""Q115477191"", ""telecom"": ""data_center"", ""website"": ""https://t5datacenters.com/wp-content/uploads/2020/08/T5-Cleveland-Onesheet-2020.pdf""}",,not_found,none
1292897241,way,42311 THUNDERBALL DR,True North Data Solutions,42311 Thunderball Drive,Leesburg,VA,20175,,39.0425196,-77.5382898,data_center,data_center,,,,"{""addr:city"": ""Leesburg"", ""addr:housenumber"": ""42311"", ""addr:postcode"": ""20175"", ""addr:state"": ""VA"", ""addr:street"": ""Thunderball Drive"", ""building"": ""data_center"", ""building:levels"": ""1"", ""layer"": ""1"", ""name"": ""42311 THUNDERBALL DR"", ""operator"": ""True North Data Solutions"", ""telecom"": ""data_center""}",,not_found,none
1292897242,way,42255 THUNDERBALL DR,True North Data Solutions,42255 Thunderball Drive,Leesburg,VA,20175,,39.0416534,-77.539212,data_center,data_center,,,,"{""addr:city"": ""Leesburg"", ""addr:housenumber"": ""42255"", ""addr:postcode"": ""20175"", ""addr:state"": ""VA"", ""addr:street"": ""Thunderball Drive"", ""building"": ""data_center"", ""building:levels"": ""1"", ""name"": ""42255 THUNDERBALL DR"", ""operator"": ""True North Data Solutions"", ""telecom"": ""data_center""}",,not_found,none
1292897243,way,42254 THUNDERBALL DR,True North Data Solutions,42254 Thunderball Drive,Leesburg,VA,20175,,39.0434964,-77.5408399,data_center,data_center,,,,"{""addr:city"": ""Leesburg"", ""addr:housenumber"": ""42254"", ""addr:postcode"": ""20175"", ""addr:state"": ""VA"", ""addr:street"": ""Thunderball Drive"", ""building"": ""data_center"", ""building:levels"": ""1"", ""name"": ""42254 THUNDERBALL DR"", ""operator"": ""True North Data Solutions"", ""telecom"": ""data_center""}",,not_found,none
1294595615,way,Meta Gallatin Data Center,Meta,,,,,,36.4118929,-86.3696526,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2004.0,baxtel:/data-center/meta-gallatin-2,medium
1296163129,way,Modesto Junior College West Data Center,Yosemite Community College District,,,,,,37.6651447,-121.0400334,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Modesto Junior College West Data Center"", ""operator"": ""Yosemite Community College District"", ""telecom"": ""data_center""}",,not_found,none
1296723872,way,GVTC,GVTC,,,,,,29.686403,-98.4626475,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""GVTC"", ""operator"": ""GVTC"", ""telecom"": ""data_center""}",,not_found,none
1300765126,way,Stream Data Centers,,,,,,,32.9836243,-96.6542632,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Stream Data Centers"", ""telecom"": ""data_center"", ""website"": ""https://www.streamdatacenters.com/""}",,not_found,none
1301559332,way,MARA Data Center,Marathon Digital Holdings,2001 Mitchell Bend Highway,Granbury,TX,,,32.3413407,-97.7316918,,data_center,,,,"{""addr:city"": ""Granbury"", ""addr:housenumber"": ""2001"", ""addr:state"": ""TX"", ""addr:street"": ""Mitchell Bend Highway"", ""branch"": ""Granbury"", ""industrial"": ""cryptocurrency_mine"", ""landuse"": ""industrial"", ""name"": ""MARA Data Center"", ""operator"": ""Marathon Digital Holdings"", ""telecom"": ""data_center"", ""website"": ""https://www.maragranbury.com/""}",2013.0,baxtel:/data-center/marathon-digital-granbury-tx,medium
1301654223,way,,,,,,,,38.9480346,-77.5589842,data_center,data_center,,,,"{""building"": ""data_center"", ""telecom"": ""data_center""}",,not_found,none
1301654224,way,,,,,,,,38.9500822,-77.5588677,data_center,data_center,,,,"{""building"": ""data_center"", ""telecom"": ""data_center""}",,not_found,none
1303947602,way,Amazon AWS Data Center,,,,,,,41.6677641,-86.4730555,,data_center,,,,"{""alt_name"": ""Project Rainier"", ""landuse"": ""industrial"", ""name"": ""Amazon AWS Data Center"", ""owner"": ""Amazon"", ""telecom"": ""data_center""}",,not_found,none
1304357577,way,Iron Mountain VA-6,Iron Mountain,11891 Sudley Manor Drive,Manassas,VA,20109,,38.7681429,-77.5386481,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""11891"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Sudley Manor Drive"", ""building"": ""data_center"", ""height"": ""15"", ""name"": ""Iron Mountain VA-6"", ""operator"": ""Iron Mountain"", ""operator:wikidata"": ""Q1673079"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/iron-mountain-va-6,medium
1307072785,way,Ark Duluth Data Center,,,,,,,46.8274678,-92.1304819,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Ark Duluth Data Center"", ""telecom"": ""data_center"", ""website"": ""https://www.arkdna.com/data-centers/minnesota/""}",2006.0,baxtel:/data-center/ark-duluth,medium
1307920829,way,Flexential Charlotte - North,Flexential,10105 David Taylor Drive,Charlotte,NC,28262,US,35.329773,-80.7657588,yes,data_center,,,,"{""addr:city"": ""Charlotte"", ""addr:country"": ""US"", ""addr:housenumber"": ""10105"", ""addr:postcode"": ""28262"", ""addr:state"": ""NC"", ""addr:street"": ""David Taylor Drive"", ""building"": ""yes"", ""building:levels"": ""1"", ""name"": ""Flexential Charlotte - North"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/nc/charlotte/north-data-center""}",2023.0,baxtel:/data-center/flexential-charlotte-4,medium
1309123033,way,Equinix Ashburn DC6,Equinix,21721 Filigree Court,Ashburn,VA,20147,,39.0151965,-77.4595343,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21721"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Filigree Court"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC6"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""operator:wikipedia"": ""en:Equinix"", ""ref"": ""DC6"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc4""}",2019.0,baxtel:/data-center/equinix-ashburn-campus,medium
1309123034,way,Equinix Ashburn DC4,Equinix,21691 Filigree Court,Ashburn,VA,20147,,39.0164403,-77.4619542,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21691"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Filigree Court"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC4"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""operator:wikipedia"": ""en:Equinix"", ""ref"": ""DC4"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc4""}",2019.0,baxtel:/data-center/equinix-ashburn-dc4-f292a6c2-9340-43c9-821a-abfe935da89e,medium
1310628998,way,,HEB,15103 Huebner Road,San Antonio,,,,29.5801522,-98.5413037,yes,data_center,,,,"{""addr:city"": ""San Antonio"", ""addr:housenumber"": ""15103"", ""addr:street"": ""Huebner Road"", ""building"": ""yes"", ""operator"": ""HEB"", ""telecom"": ""data_center""}",,not_found,none
1312792611,way,,Meta,,,,,,41.8885461,-88.7218341,yes,data_center,,,,"{""building"": ""yes"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",,not_found,none
1312792612,way,,Meta,,,,,,41.8892995,-88.7310298,yes,data_center,,,,"{""building"": ""yes"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",,not_found,none
1312792613,way,,Meta,,,,,,41.890305,-88.7266276,yes,data_center,,,,"{""building"": ""yes"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",,not_found,none
1312795639,way,Meta Gallatin Data Center,Meta,,,,,,36.4113782,-86.3660037,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2004.0,baxtel:/data-center/meta-gallatin-2,medium
1312795640,way,Meta Gallatin Data Center,Meta,,,,,,36.4060645,-86.3666284,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2004.0,baxtel:/data-center/meta-gallatin-2,medium
1312801354,way,Google,Google,,,,,,41.1379084,-96.1514321,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",,not_found,none
1313995085,way,,,2590 Walsh Avenue,Santa Clara,CA,95051,,37.3706431,-121.9744825,yes,data_center,,,,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""2590"", ""addr:postcode"": ""95051"", ""addr:state"": ""CA"", ""addr:street"": ""Walsh Avenue"", ""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
1314010354,way,Vantage Santa Clara CA2,Vantage Data Centers,737 Mathew Street,Santa Clara,CA,95051,,37.3640012,-121.94689,yes,data_center,,,,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""737"", ""addr:postcode"": ""95051"", ""addr:state"": ""CA"", ""addr:street"": ""Mathew Street"", ""building"": ""yes"", ""name"": ""Vantage Santa Clara CA2"", ""operator"": ""Vantage Data Centers"", ""operator:wikidata"": ""Q133440987"", ""telecom"": ""data_center"", ""website"": ""https://vantage-dc.com/data-center-locations/north-america/santa-clara-ii-california/""}",2021.0,baxtel:/data-center/vantage-santa-clara-ca2,medium
1314012931,way,Digital Realty Silicon Valley SJC37,Digital Realty,641 Walsh Avenue,Santa Clara,CA,95050,,37.3709193,-121.9472166,yes,data_center,,,,"{""addr:city"": ""Santa Clara"", ""addr:housenumber"": ""641"", ""addr:postcode"": ""95050"", ""addr:state"": ""CA"", ""addr:street"": ""Walsh Avenue"", ""building"": ""yes"", ""name"": ""Digital Realty Silicon Valley SJC37"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""SJC37"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/silicon-valley/sjc37""}",2015.0,baxtel:/data-center/digital-realty-silicon-valley-sjc10,medium
1314355599,way,Switch Las Vegas 12,,,,,,,36.0579919,-115.2103279,,data_center,,,,"{""landuse"": ""construction"", ""name"": ""Switch Las Vegas 12"", ""telecom"": ""data_center""}",2013.0,baxtel:/data-center/switch-las-vegas-12,medium
1315636714,way,QTS,Quality Technology Services,,,,,,33.4646803,-111.9975601,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""QTS"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
1316005112,way,,,,,,,,42.0230805,-87.9614627,commercial,data_center,,2026,,"{""building"": ""commercial"", ""building:prefabricated"": ""no"", ""check_date"": ""2026-02-14"", ""source"": ""survey"", ""start_date"": ""2026"", ""telecom"": ""data_center""}",,not_found,none
1317733642,way,Digital Realty Northern Virginia IAD44,Digital Realty,43704 Efficiency Drive,Sterling,,20166,,38.9608537,-77.4913983,yes,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""43704"", ""addr:postcode"": ""20166"", ""addr:street"": ""Efficiency Drive"", ""building"": ""yes"", ""name"": ""Digital Realty Northern Virginia IAD44"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""IAD44"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad44""}",2015.0,baxtel:/data-center/digital-realty-iad44,medium
1317915930,way,Centersquare Ashburn IAD4 Data Center,Centersquare,,,,,,39.0219969,-77.4532002,,data_center,,,,"{""name"": ""Centersquare Ashburn IAD4 Data Center"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""ref"": ""IAD4"", ""telecom"": ""data_center"", ""website"": ""https://centersquaredc.com/data-centers/northern-virginia#ashburn-iad4""}",2019.0,baxtel:/data-center/centersquare-ashburn-wdc1,medium
1318322071,way,Microsoft,Microsoft,5855 Southwest Kerry Street,West Des Moines,IA,50061,,41.495806,-93.7870549,yes,data_center,,,,"{""addr:city"": ""West Des Moines"", ""addr:housenumber"": ""5855"", ""addr:postcode"": ""50061"", ""addr:state"": ""IA"", ""addr:street"": ""Southwest Kerry Street"", ""building"": ""yes"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""telecom"": ""data_center""}",,not_found,none
1318322073,way,Microsoft,Microsoft,5855 Southwest Kerry Street,West Des Moines,IA,50061,,41.4947497,-93.7870201,yes,data_center,,,,"{""addr:city"": ""West Des Moines"", ""addr:housenumber"": ""5855"", ""addr:postcode"": ""50061"", ""addr:state"": ""IA"", ""addr:street"": ""Southwest Kerry Street"", ""building"": ""yes"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""telecom"": ""data_center""}",,not_found,none
